ts_unix,ts_iso,raw_ir,raw_red,ac_ir,ac_red,md_ir,md_red,lp_ir,lp_red
1759153104.4175417,2025-09-29T16:38:24.417,22587.0,22676.0,-6828.4375,-3162.3125,12703.5625,-10151.928711,5955.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,16957.0,5275.0,-12117.0,-20405.1875,15270.770508,4554.391602,9894.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,54333.0,5275.0,25864.8125,-19384.9375,-20282.796875,4196.878906,3812.0,1163.0
1759153104.4175417,2025-09-29T16:38:24.417,54333.0,5275.0,24571.5625,-18415.6875,-16884.117188,3412.299805,0.0,2458.0
1759153104.4175417,2025-09-29T16:38:24.417,15636.0,39892.0,-15354.0,17122.09375,21425.873047,-29642.246094,0.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,15636.0,39892.0,-14586.3125,16266.0,19123.390625,-26427.078125,8649.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,17244.0,47680.0,-12249.0,23240.6875,15435.222656,-30804.910156,12882.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,15964.0,41648.0,-12916.5,16046.6875,13805.014648,-21429.498047,13734.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,15964.0,41534.0,-12270.6875,15130.3125,11768.84375,-18448.384766,13269.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,23714.0,45118.0,-3907.1875,17957.8125,2592.96875,-19075.447266,10283.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,15964.0,41539.0,-11461.8125,13480.9375,8859.172852,-12746.755859,8048.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,36023.0,56383.0,9170.25,27650.875,-11659.626953,-24312.667969,3413.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,15529.0,14399.0,-11782.25,-15715.6875,9439.806641,18834.115234,1195.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,15529.0,14399.0,-11193.125,-14929.875,7464.135742,17839.515625,4754.0,3537.0
1759153104.4175417,2025-09-29T16:38:24.417,16188.0,43320.0,-9974.46875,14737.625,4972.193848,-10096.333984,5472.0,3701.0
1759153104.4175417,2025-09-29T16:38:24.417,17292.0,46492.0,-8371.75,17172.75,3266.587402,-11175.787109,4808.0,0.0
1759153104.4175417,2025-09-29T16:38:24.417,16216.0,16216.0,-9029.15625,-13961.9375,4129.850098,20388.449219,4264.0,562.0
1759153104.4175417,2025-09-29T16:38:24.417,44092.0,16216.0,19298.3125,-13263.8125,-24635.384766,20098.400391,0.0,10215.0
1759153104.4175417,2025-09-29T16:38:24.417,44092.0,16216.0,18333.375,-12600.625,-24086.328125,19822.882812,0.0,14995.0
1759153104.4175417,2025-09-29T16:38:24.417,44092.0,16216.0,17416.75,-11970.5625,-20984.984375,17253.310547,0.0,16732.0
1759153104.4175417,2025-09-29T16:38:24.417,44099.0,16016.0,16552.875,-11572.0625,-18045.164062,14998.939453,0.0,16435.0
1759153104.4175417,2025-09-29T16:38:24.417,44332.0,16016.0,15958.25,-10993.4375,-15570.056641,12138.039062,0.0,15029.0
1759153105.4272652,2025-09-29T16:38:25.427,44332.0,16016.0,15160.3125,-10443.78125,-12900.331055,9822.352539,0.0,13043.0
1759153105.4272652,2025-09-29T16:38:25.427,44350.0,37037.0,14420.3125,11099.40625,-10380.931641,-11989.5625,0.0,6114.0
1759153105.4272652,2025-09-29T16:38:25.427,11331.0,5299.0,-19319.6875,-21193.5625,22331.568359,17693.314453,0.0,4514.0
1759153105.4272652,2025-09-29T16:38:25.427,59453.0,40108.0,29768.25,14675.125,-24007.697266,-18095.759766,0.0,2201.0
1759153105.4272652,2025-09-29T16:38:25.427,15772.0,44248.0,-15401.125,18081.375,19523.585938,-22139.976562,0.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,15772.0,44248.0,-14631.0625,17177.3125,18563.601562,-19043.048828,8125.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,15772.0,44248.0,-13899.5,16318.4375,17651.615234,-16100.952148,13021.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,16956.0,16555.0,-12020.5625,-12190.5,15636.270508,10612.777344,14798.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,37948.0,16555.0,9572.5,-11581.0,-4760.508301,8086.360352,10207.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,15420.0,16555.0,-13434.125,-11001.9375,17952.453125,7704.631348,8435.0,3738.0
1759153105.4272652,2025-09-29T16:38:25.427,37948.0,16555.0,9765.5625,-10451.8125,-5882.751953,7341.972656,7258.0,5594.0
1759153105.4272652,2025-09-29T16:38:25.427,37948.0,16555.0,9277.3125,-9929.25,-5998.239258,6997.501953,784.0,6367.0
1759153105.4272652,2025-09-29T16:38:25.427,37954.0,42162.0,8819.4375,16174.25,-6113.518555,-17229.677734,0.0,734.0
1759153105.4272652,2025-09-29T16:38:25.427,38970.0,32937.0,9394.4375,6140.5,-7165.748047,-6015.089355,0.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,14906.0,32937.0,-15139.25,5833.5,15294.772461,-4586.293945,0.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,20538.0,32937.0,-8750.3125,5541.8125,7311.793945,-3228.899902,5374.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,20538.0,32834.0,-8312.8125,5161.75,5358.751953,-3244.681152,5845.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,14476.0,42612.0,-13959.125,14681.625,11362.435547,-10372.876953,7079.0,0.0
1759153105.4272652,2025-09-29T16:38:25.427,14476.0,42612.0,-13261.1875,13947.5625,7795.868652,-9687.318359,8305.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,14476.0,14392.0,-12598.125,-14969.8125,7319.672852,17026.644531,7938.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,36006.0,29752.0,9561.75,1138.6875,-13227.347656,-151.0979,2596.0,3070.0
1759153105.4282625,2025-09-29T16:38:25.428,36006.0,29762.0,9083.6875,1091.75,-11217.073242,-1119.272949,0.0,1253.0
1759153105.4282625,2025-09-29T16:38:25.428,25774.0,10294.0,-1602.5,-18430.875,163.6521,17987.326172,0.0,4775.0
1759153105.4282625,2025-09-29T16:38:25.428,57510.0,1078.0,30213.625,-26725.3125,-30276.398438,25272.144531,0.0,13041.0
1759153105.4282625,2025-09-29T16:38:25.428,57398.0,57510.0,28590.9375,31042.9375,-25852.039062,-29693.115234,0.0,5560.0
1759153105.4282625,2025-09-29T16:38:25.428,1078.0,57398.0,-29158.625,29378.8125,29302.576172,-25373.615234,0.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,57510.0,16892.0,28731.3125,-12596.125,-27290.427734,16423.53125,0.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,43532.0,14176.0,13316.75,-14682.3125,-11576.043945,16452.615234,0.0,4173.0
1759153105.4282625,2025-09-29T16:38:25.428,43632.0,14135.0,12750.9375,-13989.1875,-10786.464844,14417.510742,0.0,9697.0
1759153105.4282625,2025-09-29T16:38:25.428,24746.0,28727.0,-6772.625,1302.25,9294.873047,-1176.010376,0.0,8188.0
1759153105.4282625,2025-09-29T16:38:25.428,24746.0,28737.0,-6434.0,1247.125,9110.668945,-1407.197876,1375.0,3538.0
1759153105.4282625,2025-09-29T16:38:25.428,22692.0,30777.0,-8166.3125,3224.75,10852.748047,-3513.956299,5596.0,596.0
1759153105.4282625,2025-09-29T16:38:25.428,60593.0,14649.0,30143.0,-13064.4375,-24516.421875,10925.494141,0.0,2121.0
1759153105.4282625,2025-09-29T16:38:25.428,60593.0,44089.0,28635.875,17028.75,-20216.160156,-18962.28125,0.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,14828.0,45484.0,-18560.9375,17572.3125,26583.130859,-17336.369141,0.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,14649.0,60593.0,-17811.875,31802.6875,24009.160156,-29522.476562,10288.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,16676.0,41560.0,-14894.3125,11179.5625,19493.064453,-8226.831055,15910.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,15676.0,47132.0,-15149.5625,16192.625,18845.177734,-10931.660156,17508.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,15676.0,47132.0,-14392.0625,15382.9375,15113.964844,-7314.756348,17249.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,15676.0,47165.0,-13672.5,14646.8125,11576.839844,-7671.706055,15334.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,15544.0,17856.0,-13120.875,-15394.5,12094.398438,19384.71875,13618.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,16348.0,48040.0,-11660.8125,15559.1875,7941.527344,-9691.947266,11852.0,1375.0
1759153105.4282625,2025-09-29T16:38:25.428,16348.0,47935.0,-11077.75,14676.25,5732.164551,-6851.772949,9392.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,16348.0,48040.0,-10523.875,14047.4375,3626.635254,-4353.852539,7080.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,16348.0,48040.0,-9997.6875,13345.0625,2885.443848,-2848.623047,5204.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,18848.0,46188.0,-6997.8125,10825.8125,-152.018555,309.206055,3322.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,16772.0,48256.0,-8723.9375,12352.5,1536.931152,-608.964844,2032.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,16772.0,48256.0,-8287.71875,11734.875,-1461.334961,1661.948242,1054.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,16772.0,48193.0,-7873.34375,11085.125,-4309.658203,1915.456055,0.0,635.0
1759153105.4282625,2025-09-29T16:38:25.428,33980.0,32844.0,9728.3125,-4818.125,-20025.363281,16326.010742,0.0,4797.0
1759153105.4282625,2025-09-29T16:38:25.428,45242.0,8258.0,20503.90625,-29163.1875,-28246.572266,36606.679688,0.0,15425.0
1759153105.4282625,2025-09-29T16:38:25.428,38978.0,39099.0,13214.71875,3135.9375,-19083.449219,3771.314453,0.0,17761.0
1759153105.4282625,2025-09-29T16:38:25.428,63554.0,39099.0,37130.0,2979.125,-39513.425781,3047.227051,0.0,10722.0
1759153105.4282625,2025-09-29T16:38:25.428,17048.0,48120.0,-11232.5,11851.1875,9059.710938,-6060.285645,0.0,4724.0
1759153105.4282625,2025-09-29T16:38:25.428,17048.0,48120.0,-10670.875,11258.625,8698.193359,-5693.602051,0.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,20432.0,48920.0,-6753.375,11495.6875,5205.193848,-4137.985352,487.0,0.0
1759153105.4282625,2025-09-29T16:38:25.428,17219.0,23619.0,-9628.6875,-14380.0625,8215.981445,19741.814453,3539.0,2474.0
1759153105.4282625,2025-09-29T16:38:25.428,23619.0,23738.0,-2747.25,-13542.0625,1889.9104,17022.59375,4281.0,10276.0
1759153105.4282625,2025-09-29T16:38:25.428,16451.0,23738.0,-9777.875,-12865.0,8970.268555,14551.369141,4845.0,12979.0
1759153105.4282625,2025-09-29T16:38:25.428,16466.0,17219.0,-9274.0,-18740.75,8514.639648,18288.064453,6756.0,14666.0
1759153105.4282625,2025-09-29T16:38:25.428,36023.0,17292.0,10746.71875,-17730.6875,-10323.110352,15374.235352,2999.0,15728.0
1759153105.4282625,2025-09-29T16:38:25.428,47068.0,17219.0,21254.34375,-16917.125,-18832.183594,12609.365234,0.0,14876.0
1759153105.4282625,2025-09-29T16:38:25.428,17219.0,17292.0,-9657.375,-15998.3125,11988.224609,9841.672852,0.0,13085.0
1759153105.4282625,2025-09-29T16:38:25.428,47068.0,17292.0,20674.5,-15198.375,-16440.460938,7289.501953,0.0,10868.0
1759153105.4282625,2025-09-29T16:38:25.428,47068.0,21484.0,19640.8125,-10246.4375,-14745.939453,1975.676758,0.0,7810.0
1759153105.4282625,2025-09-29T16:38:25.428,50568.0,17292.0,22158.75,-13926.125,-17153.554688,6671.168945,0.0,6099.0
1759153105.4282625,2025-09-29T16:38:25.428,46492.0,17292.0,16974.8125,-13229.8125,-11718.943359,4883.806641,0.0,5941.0
1759153105.4282625,2025-09-29T16:38:25.428,46492.0,17292.0,16126.0625,-12568.3125,-12270.456055,3185.810547,0.0,5006.0
1759153105.4282625,2025-09-29T16:38:25.428,46492.0,21932.0,15319.75,-7299.9375,-9693.994141,-3359.306641,0.0,2508.0
1759153105.4292626,2025-09-29T16:38:25.429,51011.0,13492.0,19072.8125,-15374.9375,-11464.143555,2940.123047,0.0,1175.0
1759153105.4292626,2025-09-29T16:38:25.429,24643.0,13492.0,-8248.875,-14606.1875,15757.84375,431.248047,0.0,1425.0
1759153105.4292626,2025-09-29T16:38:25.429,24643.0,13379.0,-7836.375,-13988.875,15464.831055,-159.985352,5273.0,792.0
1759153105.4292626,2025-09-29T16:38:25.429,13492.0,24643.0,-18595.5625,-2025.4375,25167.464844,-11355.647461,12651.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,13492.0,24663.0,-17665.8125,-1904.125,23711.851562,-10746.235352,18433.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,17172.0,46056.0,-13102.5,19584.0625,18893.306641,-29679.435547,19840.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,17172.0,46056.0,-12447.375,18604.875,16691.908203,-26277.876953,18836.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,17172.0,45891.0,-11825.0,17509.625,13864.244141,-22887.509766,17090.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,17219.0,17172.0,-11186.75,-12084.875,13124.035156,6967.885254,15326.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,46056.0,22588.0,18209.5625,-6064.625,-16436.605469,1556.552246,6997.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,51768.0,17116.0,23011.0625,-11233.375,-21013.423828,6659.506348,0.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,45872.0,17116.0,15964.5,-10671.75,-14379.810547,6314.839355,0.0,2717.0
1759153105.4292626,2025-09-29T16:38:25.429,45872.0,17116.0,15166.3125,-10138.125,-13702.189453,5987.327148,0.0,4401.0
1759153105.4292626,2025-09-29T16:38:25.429,45872.0,17116.0,14408.0,-9631.25,-13058.414062,5676.256348,0.0,5103.0
1759153105.4292626,2025-09-29T16:38:25.429,45913.0,4162.0,13728.5625,-22103.6875,-12485.056641,17161.777344,0.0,8200.0
1759153105.4292626,2025-09-29T16:38:25.429,42162.0,38978.0,9291.1875,13817.5,-8699.790039,-16813.248047,0.0,4264.0
1759153105.4292626,2025-09-29T16:38:25.429,42162.0,38978.0,8826.625,13126.625,-7096.860352,-14273.518555,0.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,17060.0,45720.0,-16716.75,19212.3125,17854.490234,-18145.792969,0.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,17060.0,45720.0,-15880.875,18251.6875,17199.59375,-15833.360352,7376.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,22928.0,51796.0,-9218.875,23415.125,11100.722656,-19308.847656,10698.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,17032.0,17032.0,-14653.875,-12519.625,16432.298828,14485.65625,12203.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,45312.0,17032.0,14358.8125,-11893.6875,-10793.310547,11826.481445,7600.0,1787.0
1759153105.4292626,2025-09-29T16:38:25.429,45312.0,17032.0,13640.875,-11299.0,-8377.648438,9311.21875,0.0,6094.0
1759153105.4292626,2025-09-29T16:38:25.429,45312.0,22996.0,12958.8125,-4770.0625,-6085.881348,3269.935547,0.0,6190.0
1759153105.4292626,2025-09-29T16:38:25.429,51720.0,16996.0,18718.875,-10531.5625,-11811.990234,8733.639648,0.0,6098.0
1759153105.4292626,2025-09-29T16:38:25.429,44610.0,25774.0,10672.9375,-1226.9375,-4588.59375,96.110474,0.0,5272.0
1759153105.4292626,2025-09-29T16:38:25.429,10306.0,16996.0,-24164.75,-9943.625,27573.810547,8861.339844,1922.0,4883.0
1759153105.4292626,2025-09-29T16:38:25.429,44610.0,25774.0,11347.5,-668.4375,-8193.027344,217.464569,5732.0,4714.0
1759153105.4292626,2025-09-29T16:38:25.429,23020.0,51580.0,-10809.875,25171.0,12283.15625,-23301.822266,3923.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,16892.0,43532.0,-16397.375,15864.4375,15862.260742,-11464.052734,8901.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,16892.0,43585.0,-15577.5,15124.25,13384.472656,-10636.748047,11708.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,64682.0,3137.0,32991.375,-26080.0,-33573.417969,27953.726562,1014.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,64682.0,3161.0,31341.8125,-24752.0,-28719.953125,23694.773438,0.0,12075.0
1759153105.4292626,2025-09-29T16:38:25.429,64577.0,22692.0,29669.6875,-3983.375,-24011.123047,1443.810303,0.0,12317.0
1759153105.4292626,2025-09-29T16:38:25.429,30785.0,22593.0,-5605.75,-3883.25,11505.189453,-476.206055,0.0,6513.0
1759153105.4292626,2025-09-29T16:38:25.429,22593.0,22692.0,-13517.5,-3590.0625,19492.697266,-174.0896,729.0,3159.0
1759153105.4292626,2025-09-29T16:38:25.429,30785.0,22692.0,-4649.625,-3410.5625,9357.59375,211.952148,7446.0,1619.0
1759153105.4292626,2025-09-29T16:38:25.429,30809.0,61640.0,-4393.125,35708.0,7898.827148,-35772.808594,8026.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,12353.0,9378.0,-22629.5,-18339.4375,23762.648438,17370.001953,11854.0,0.0
1759153105.4292626,2025-09-29T16:38:25.429,22593.0,9378.0,-11258.0,-17422.46875,10392.689453,15993.639648,14416.0,3832.0
1759153105.4292626,2025-09-29T16:38:25.429,22593.0,9378.0,-10695.125,-16551.34375,8405.277344,14100.887695,11955.0,9333.0
1759153105.4292626,2025-09-29T16:38:25.429,22593.0,9281.0,-10160.3125,-15820.75,8804.09375,12978.485352,10311.0,11396.0
1759153105.4292626,2025-09-29T16:38:25.429,9378.0,22617.0,-22867.3125,-1693.71875,19230.105469,-1216.897949,12129.0,8691.0
1759153105.4302676,2025-09-29T16:38:25.430,58567.0,43077.0,27465.0625,18850.96875,-28550.605469,-22182.921875,3894.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,49326.0,2117.0,16850.8125,-23051.59375,-15719.810547,17125.240234,0.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,49326.0,17856.0,16008.25,-6160.0,-12771.53125,-1185.304199,0.0,2936.0
1759153105.4302676,2025-09-29T16:38:25.430,17856.0,44552.0,-16262.1875,20844.0,16215.334961,-25061.037109,0.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,23004.0,50996.0,-10301.0625,26245.78125,7478.018555,-27062.966797,3253.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,18848.0,46188.0,-13942.0,20125.5,8211.509766,-19335.427734,5505.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,18848.0,46188.0,-13244.875,19119.25,7005.110352,-16795.677734,6536.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,18848.0,46188.0,-12582.625,18163.25,6405.185547,-14389.456055,6619.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,18848.0,46188.0,-11953.5,17255.125,5289.135254,-12103.619141,6240.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,22996.0,19632.0,-7207.875,-10163.625,355.860352,12257.023438,4564.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,47648.0,19632.0,17804.5625,-9655.5,-21960.972656,12327.827148,0.0,2094.0
1759153105.4302676,2025-09-29T16:38:25.430,19532.0,45242.0,-11201.6875,16437.3125,7049.03125,-11507.666016,0.0,1268.0
1759153105.4302676,2025-09-29T16:38:25.430,8268.0,45242.0,-21905.625,15615.4375,17005.601562,-8541.339844,3263.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,8281.0,51398.0,-20797.3125,20990.6875,15188.15625,-11462.494141,9558.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,25679.0,53327.0,-2359.4375,21870.125,-1882.526855,-10771.008789,8133.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,53327.0,53327.0,25406.5,20776.625,-29785.703125,-9549.130859,0.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,20432.0,48920.0,-8758.8125,15330.8125,2672.302246,-1544.491211,0.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,20432.0,48920.0,-8320.875,14564.25,612.422852,603.6875,0.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,22984.0,50732.0,-5352.8125,15648.0625,-1628.348145,-826.520508,0.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,21040.0,49876.0,-7029.1875,14009.625,266.151855,-3.827148,0.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,21040.0,49876.0,-6677.75,13309.125,398.998047,242.248047,0.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,21040.0,49746.0,-6343.8125,12513.6875,525.131348,597.314453,0.0,0.0
1759153105.4302676,2025-09-29T16:38:25.430,21074.0,12482.0,-5992.625,-25376.0,613.276855,35584.386719,255.0,8821.0
1759153105.4302676,2025-09-29T16:38:25.430,54361.0,56518.0,27594.0,19928.8125,-30336.847656,-9542.181641,0.0,10881.0
1759153105.4302676,2025-09-29T16:38:25.430,4179.0,21331.0,-23967.6875,-16254.625,20107.519531,26235.189453,0.0,9638.0
1759153105.4302676,2025-09-29T16:38:25.430,21484.0,50568.0,-5464.3125,13795.125,52.885254,-2251.185547,1807.0,10792.0
1759153105.4302676,2025-09-29T16:38:25.430,21484.0,50629.0,-5191.125,13166.375,180.401855,-1840.498047,978.0,4495.0
1759153105.4302676,2025-09-29T16:38:25.430,34899.0,60613.0,8483.4375,22492.0,-11468.222656,-10707.685547,0.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,22869.0,21932.0,-3970.75,-17313.5625,2107.735352,26544.261719,0.0,3482.0
1759153105.4322636,2025-09-29T16:38:25.432,51124.0,21845.0,24482.8125,-16534.875,-24556.34375,23205.240234,0.0,13975.0
1759153105.4322636,2025-09-29T16:38:25.432,44231.0,46165.0,16365.6875,8611.875,-17041.939453,-2752.493652,0.0,12136.0
1759153105.4322636,2025-09-29T16:38:25.432,21932.0,51124.0,-6751.625,13140.25,6209.185547,-7426.90625,0.0,3687.0
1759153105.4322636,2025-09-29T16:38:25.432,23000.0,50544.0,-5346.0625,11903.25,5001.943848,-6367.306152,0.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,22292.0,51508.0,-5786.75,12272.0625,5413.702148,-6961.185547,1426.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,22292.0,22292.0,-5497.375,-17557.5,5226.447754,20763.902344,3336.0,1329.0
1759153105.4322636,2025-09-29T16:38:25.432,51543.0,5321.0,24028.5,-33650.625,-22252.34375,33726.378906,0.0,14040.0
1759153105.4322636,2025-09-29T16:38:25.432,22292.0,51543.0,-6423.9375,14253.875,8194.751953,-14062.110352,0.0,11976.0
1759153105.4322636,2025-09-29T16:38:25.432,5209.0,51397.0,-23185.75,13395.1875,23810.355469,-10618.676758,5449.0,49.0
1759153105.4322636,2025-09-29T16:38:25.432,13400.0,22588.0,-13835.4375,-16083.5625,11698.081055,16459.248047,11484.0,1457.0
1759153105.4322636,2025-09-29T16:38:25.432,51800.0,22616.0,25256.3125,-15251.375,-24112.068359,15693.943359,2807.0,8627.0
1759153105.4322636,2025-09-29T16:38:25.432,15562.0,14424.0,-12244.5,-22680.8125,12936.731445,20691.652344,0.0,13319.0
1759153105.4322636,2025-09-29T16:38:25.432,15562.0,14425.0,-11632.3125,-21545.75,11895.130859,17242.447266,5422.0,16089.0
1759153105.4322636,2025-09-29T16:38:25.432,50265.0,4298.0,23652.3125,-30595.5,-22378.236328,22753.03125,191.0,18006.0
1759153105.4322636,2025-09-29T16:38:25.432,23641.0,22800.0,-4154.3125,-10563.75,5416.152344,3171.268555,0.0,15532.0
1759153105.4322636,2025-09-29T16:38:25.432,51804.0,22800.0,24216.4375,-10035.5,-22972.355469,3076.310547,0.0,9446.0
1759153105.4322636,2025-09-29T16:38:25.432,22873.0,4298.0,-5925.375,-28035.75,5683.385254,18633.386719,0.0,10137.0
1759153105.4322636,2025-09-29T16:38:25.432,23641.0,48217.0,-4861.125,17285.0,4745.168945,-26411.046875,0.0,3257.0
1759153105.4322636,2025-09-29T16:38:25.432,37066.0,21593.0,8806.9375,-10203.25,-7979.360352,-396.564453,0.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,37066.0,22928.0,8366.5625,-8358.0625,-6595.431152,-3617.09375,0.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,51796.0,22928.0,22678.25,-7940.125,-19028.744141,-3393.873047,0.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,51796.0,22928.0,21544.375,-7543.125,-18060.476562,-2050.373047,0.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,51796.0,22932.0,20467.125,-7162.0,-15190.490234,-3859.222656,0.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,22873.0,54474.0,-9479.25,24738.125,15669.652344,-35003.152344,0.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,2137.0,54474.0,-29741.25,23501.1875,34871.265625,-31127.230469,8562.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,2137.0,54474.0,-28254.1875,22326.125,29816.835938,-27447.001953,20226.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,2137.0,54474.0,-26841.5,21209.8125,27431.013672,-23404.648438,24345.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,2137.0,39107.0,-25499.4375,4782.375,25164.476562,-5222.001953,25302.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,23020.0,51580.0,-3341.4375,17016.25,1206.893799,-14281.760742,19359.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,23020.0,23020.0,-3174.375,-12394.5625,1105.1604,15006.998047,10431.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,51580.0,23020.0,25544.375,-11774.875,-27525.060547,14271.351562,0.0,3383.0
1759153105.4322636,2025-09-29T16:38:25.432,51545.0,60505.0,24232.125,26298.875,-24202.310547,-20180.089844,0.0,275.0
1759153105.4322636,2025-09-29T16:38:25.432,31939.0,23036.0,3414.5,-12485.0625,-2832.977051,16619.177734,0.0,0.0
1759153105.4322636,2025-09-29T16:38:25.432,51416.0,23036.0,22720.8125,-11860.8125,-21211.697266,15884.422852,0.0,7597.0
1759153105.4332633,2025-09-29T16:38:25.433,22873.0,23036.0,-6958.25,-11267.75,7445.710449,15097.380859,0.0,11469.0
1759153105.4332633,2025-09-29T16:38:25.433,51416.0,23036.0,21932.6875,-10704.375,-21494.931641,14349.722656,0.0,13065.0
1759153105.4332633,2025-09-29T16:38:25.433,51416.0,22876.0,20836.0,-10329.125,-20445.46875,13788.739258,0.0,13557.0
1759153105.4332633,2025-09-29T16:38:25.433,22873.0,61640.0,-8748.75,28951.3125,7191.556152,-23084.144531,0.0,4628.0
1759153105.4332633,2025-09-29T16:38:25.433,12377.0,61640.0,-18807.3125,27503.75,16628.248047,-21452.207031,394.0,0.0
1759153105.4332633,2025-09-29T16:38:25.433,12377.0,61640.0,-17866.9375,26128.5625,16479.494141,-19901.859375,8320.0,0.0
1759153105.4332633,2025-09-29T16:38:25.433,12377.0,61640.0,-16973.625,24822.125,16338.21875,-18429.023438,12287.0,0.0
1759153105.4332633,2025-09-29T16:38:25.433,12377.0,17602.0,-16124.9375,-20457.0,16203.96875,24072.314453,14241.0,0.0
